Filename,Subfolder Name,RelFreq NOUN,RelFreq VERB,RelFreq ADV,RelFreq ADJ,No. Unique PER,No. Unique LOC,No. Unique ORG
2005.a5.txt,a5,1916.82,1112.12,334.54,614.83,4,1,4
2007.a5.txt,a5,1531.63,865.7,554.94,699.22,7,3,2
2012.a5.txt,a5,2033.01,825.21,367.59,712.68,5,2,4
2014.a5.txt,a5,2193.8,1015.5,457.36,829.46,5,0,3
2015.a5.txt,a5,1842.11,939.85,330.83,759.4,4,2,5
2019.a5.txt,a5,1800.53,1156.22,361.87,661.96,9,5,2
2020.a5.txt,a5,2001.74,905.13,252.39,809.4,4,1,2
2021.a5.txt,a5,1747.81,957.7,343.18,941.74,3,1,5
2026.a5.txt,a5,1787.04,833.33,435.19,740.74,4,5,1
2028.a5.txt,a5,2027.3,907.85,436.86,730.38,13,1,1
2032.a5.txt,a5,1684.83,896.9,335.29,980.72,4,1,3
2034.a5.txt,a5,1712.12,878.79,371.21,613.64,6,2,11
2035.a5.txt,a5,1798.45,883.72,465.12,658.91,3,0,0
2036.a5.txt,a5,1813.27,1118.83,439.81,617.28,4,0,2
2039.a5.txt,a5,1277.26,981.31,420.56,732.09,12,2,3
2040.a5.txt,a5,1996.6,968.56,331.35,849.62,11,0,7
2045.a5.txt,a5,1910.71,1026.79,321.43,732.14,6,2,2
2048.a5.txt,a5,1485.07,761.19,320.9,1029.85,14,1,5
2049.a5.txt,a5,2240.84,1120.42,335.08,1089.01,5,1,0
2050.a5.txt,a5,1666.67,866.01,457.52,678.1,7,3,9
2058.a5.txt,a5,1435.11,931.3,343.51,618.32,8,1,5
2066.a5.txt,a5,2128.06,1139.36,273.07,838.04,5,2,0
2071.a5.txt,a5,2278.13,1055.21,398.32,887.49,2,0,1
2075.a5.txt,a5,1986.94,811.11,413.72,620.58,10,1,3
