Filename,Subfolder Name,RelFreq NOUN,RelFreq VERB,RelFreq ADV,RelFreq ADJ,No. Unique PER,No. Unique LOC,No. Unique ORG
0101.a3.txt,a3,1970.88,1086.23,447.93,739.08,1,0,2
0102.a3.txt,a3,1820.28,1094.47,368.66,541.47,2,0,0
0103.a3.txt,a3,2011.49,876.44,574.71,1034.48,7,0,2
0104.a3.txt,a3,1647.8,1094.34,528.3,616.35,2,0,0
0105.a3.txt,a3,1673.0,1292.78,785.8,633.71,2,0,2
0106.a3.txt,a3,2196.32,944.79,588.96,748.47,2,0,0
0107.a3.txt,a3,2234.71,1023.72,474.41,848.94,4,0,0
0109.a3.txt,a3,1906.57,1250.0,404.04,441.92,2,0,0
0110.a3.txt,a3,2019.83,1239.16,495.66,669.14,2,0,1
0111.a3.txt,a3,1929.13,1154.86,393.7,524.93,3,0,1
0112.a3.txt,a3,2053.99,1044.6,633.8,715.96,1,0,0
0115.a3.txt,a3,2215.03,1165.8,699.48,660.62,0,0,0
0118.a3.txt,a3,2525.85,1093.06,339.73,871.49,0,0,1
0119.a3.txt,a3,2109.09,1090.91,460.61,739.39,1,0,1
0120.a3.txt,a3,2099.29,992.91,539.01,921.99,0,0,0
0121.a3.txt,a3,1865.28,997.41,556.99,466.32,2,0,0
0122.a3.txt,a3,2357.23,1081.41,449.57,668.29,0,0,1
0125.a3.txt,a3,2089.0,914.71,469.72,1013.6,3,0,2
0127.a3.txt,a3,1858.53,984.74,527.05,735.09,8,0,1
0128.a3.txt,a3,1978.75,1128.82,637.45,504.65,3,0,2
0130.a3.txt,a3,1554.29,971.43,708.57,685.71,2,0,0
0131.a3.txt,a3,2155.39,1052.63,701.75,701.75,0,0,0
0133.a3.txt,a3,1810.78,976.6,640.9,528.99,5,0,2
0134.a3.txt,a3,2081.34,968.9,586.12,992.82,0,0,0
0135.a3.txt,a3,1994.95,1111.11,416.67,656.57,1,0,0
0136.a3.txt,a3,2011.56,1213.87,439.31,624.28,0,0,0
0137.a3.txt,a3,2019.7,911.33,665.02,788.18,0,0,0
0138.a3.txt,a3,2049.78,1259.15,351.39,629.58,0,0,0
0139.a3.txt,a3,1994.82,1321.24,336.79,647.67,0,0,0
0142.a3.txt,a3,2153.56,1142.32,299.63,992.51,0,0,0
0143.a3.txt,a3,2211.87,931.32,395.81,593.71,5,0,0
0146.a3.txt,a3,1575.09,1416.36,525.03,610.5,3,0,0
0149.a3.txt,a3,2123.64,1156.36,632.73,574.55,0,0,0
0155.a3.txt,a3,1843.82,1041.21,455.53,759.22,2,0,1
0156.a3.txt,a3,1972.7,1153.85,409.43,570.72,2,0,0
0157.a3.txt,a3,1442.31,1189.9,552.88,588.94,0,0,0
0158.a3.txt,a3,1776.58,1184.39,484.52,753.7,2,0,0
0159.a3.txt,a3,2153.11,1088.52,598.09,526.32,1,0,5
0161.a3.txt,a3,2130.1,943.88,484.69,829.08,0,0,0
0162.a3.txt,a3,2383.94,878.29,414.05,715.18,0,0,0
0163.a3.txt,a3,1747.13,977.01,609.2,689.66,0,0,2
0165.a3.txt,a3,1729.07,1200.44,462.56,605.73,4,0,1
0168.a3.txt,a3,1683.94,1204.66,479.27,673.58,1,0,2
0169.a3.txt,a3,2166.67,1035.71,440.48,619.05,2,0,4
0171.a3.txt,a3,1789.92,1286.17,546.62,621.65,2,0,0
0172.a3.txt,a3,2072.18,1071.01,430.73,768.34,1,0,0
0173.a3.txt,a3,2138.89,1194.44,513.89,541.67,1,0,1
0174.a3.txt,a3,1944.83,1075.86,441.38,1131.03,1,0,1
0175.a3.txt,a3,1909.55,1168.34,376.88,552.76,2,0,0
0176.a3.txt,a3,2124.85,1056.42,408.16,492.2,4,0,0
0177.a3.txt,a3,1839.21,1013.22,682.82,682.82,4,0,0
0178.a3.txt,a3,2119.62,1017.84,629.59,807.97,0,0,2
0179.a3.txt,a3,2252.36,1155.66,400.94,577.83,2,0,2
0182.a3.txt,a3,2083.82,1117.58,593.71,640.28,0,0,2
0185.a3.txt,a3,1941.31,1072.23,474.04,598.19,2,0,2
0186.a3.txt,a3,1894.6,1016.31,727.73,790.46,2,0,0
0187.a3.txt,a3,1685.25,1003.72,470.88,867.41,7,0,1
0188.a3.txt,a3,1718.95,1191.97,539.52,740.28,1,0,0
0189.a3.txt,a3,1926.52,1155.91,510.75,573.48,0,0,0
0190.a3.txt,a3,1557.56,1241.53,462.75,530.47,1,0,3
0192.a3.txt,a3,1519.15,1268.16,237.78,554.82,1,0,0
0193.a3.txt,a3,2040.05,1214.02,350.44,588.24,3,1,0
0195.a3.txt,a3,1975.0,975.0,625.0,425.0,1,0,1
0196.a3.txt,a3,1990.95,1244.34,316.74,735.29,0,0,0
0198.a3.txt,a3,1837.46,1024.73,482.92,471.14,3,1,0
0199.a3.txt,a3,1920.29,1111.11,543.48,567.63,0,0,2
0200.a3.txt,a3,2195.12,1052.63,783.06,731.71,0,0,1
0202.a3.txt,a3,1974.87,1149.01,412.93,951.53,0,0,0
0203.a3.txt,a3,2380.38,1100.48,382.78,741.63,4,0,1
0204.a3.txt,a3,2063.71,1135.73,526.32,581.72,2,0,0
0205.a3.txt,a3,2075.66,1032.72,449.9,613.5,2,0,1
0206.a3.txt,a3,2275.77,1044.18,321.29,602.41,3,0,0
0207.a3.txt,a3,1675.26,1250.0,309.28,618.56,0,1,0
0208.a3.txt,a3,1932.08,1229.51,761.12,456.67,0,0,0
0209.a3.txt,a3,2272.73,1161.62,277.78,580.81,3,0,3
0213.a3.txt,a3,1796.97,1365.23,408.4,781.8,1,0,0
0214.a3.txt,a3,1708.19,960.85,545.67,854.09,5,0,3
0215.a3.txt,a3,1739.86,1258.45,422.3,456.08,2,0,4
0216.a3.txt,a3,2345.97,959.72,450.24,687.2,1,0,1
0218.a3.txt,a3,1952.1,1245.51,347.31,586.83,0,0,1
0219.a3.txt,a3,2151.24,1225.55,599.74,560.63,1,0,1
0221.a3.txt,a3,1924.16,1264.04,323.03,575.84,0,0,0
0222.a3.txt,a3,1899.07,1314.74,438.25,544.49,2,0,1
0223.a3.txt,a3,1841.49,1118.88,641.03,606.06,0,0,1
0224.a3.txt,a3,1892.58,971.87,473.15,677.75,6,0,3
0226.a3.txt,a3,2000.0,971.75,553.67,508.47,2,0,0
0227.a3.txt,a3,1932.43,1081.08,486.49,716.22,1,0,1
0231.a3.txt,a3,2306.72,1064.64,468.95,684.41,1,0,1
0232.a3.txt,a3,1783.52,1291.51,442.8,774.91,1,0,1
0234.a3.txt,a3,1805.01,1080.37,408.43,579.71,3,0,4
0235.a3.txt,a3,1681.3,1154.33,363.86,489.34,1,0,1
0236.a3.txt,a3,1835.54,1233.48,660.79,572.69,2,0,0
0237.a3.txt,a3,2262.96,960.81,353.98,847.03,0,0,1
0238.a3.txt,a3,1826.09,1304.35,298.14,583.85,0,0,0
1003.a3.txt,a3,2229.45,1163.55,414.97,732.3,7,0,2
1005.a3.txt,a3,2022.06,1127.45,477.94,686.27,0,0,0
1006.a3.txt,a3,1838.07,1214.44,612.69,787.75,2,1,2
1007.a3.txt,a3,2024.69,1148.15,604.94,716.05,0,0,0
1008.a3.txt,a3,1846.52,1007.19,611.51,587.53,1,0,2
1009.a3.txt,a3,1949.15,1172.32,353.11,776.84,0,0,1
1012.a3.txt,a3,2108.04,1172.6,447.96,724.64,1,0,1
1013.a3.txt,a3,1929.38,1071.88,390.92,592.69,1,0,1
1014.a3.txt,a3,2177.53,1067.96,332.87,624.13,2,0,1
1017.a3.txt,a3,1959.46,1272.52,574.32,731.98,0,0,0
1018.a3.txt,a3,1910.41,1343.87,500.66,671.94,0,0,0
1020.a3.txt,a3,2023.01,1112.18,575.26,613.61,1,0,0
1021.a3.txt,a3,1731.34,1283.58,432.84,582.09,1,0,2
1022.a3.txt,a3,2210.24,1253.37,377.36,687.33,1,0,1
1023.a3.txt,a3,1788.01,1006.42,845.82,685.22,3,1,0
1032.a3.txt,a3,1550.12,1293.71,675.99,780.89,0,0,0
1034.a3.txt,a3,2068.49,1082.19,315.07,630.14,1,0,1
1036.a3.txt,a3,2083.33,955.88,465.69,710.78,1,0,0
1041.a3.txt,a3,1757.72,1235.15,380.05,629.45,8,0,1
1043.a3.txt,a3,1812.73,1044.42,636.25,696.28,5,0,2
1048.a3.txt,a3,2356.98,1189.93,526.32,549.2,0,0,0
1049.a3.txt,a3,1789.34,1294.42,571.07,672.59,0,0,0
1050.a3.txt,a3,2226.51,1093.95,450.45,604.89,1,0,0
1052.a3.txt,a3,2253.52,1126.76,344.29,625.98,1,0,0
1055.a3.txt,a3,1759.13,1204.33,581.87,703.65,2,0,2
1057.a3.txt,a3,1748.33,1158.13,512.25,679.29,1,0,1
1058.a3.txt,a3,2452.19,1124.86,483.69,562.43,1,0,2
1060.a3.txt,a3,1870.5,1115.11,515.59,719.42,0,0,1
1061.a3.txt,a3,1886.52,1106.38,453.9,567.38,0,0,0
1064.a3.txt,a3,2223.6,1192.55,521.74,670.81,0,0,0
1065.a3.txt,a3,1954.02,1111.11,555.56,660.92,0,0,1
1066.a3.txt,a3,2052.82,1200.48,504.2,612.24,0,0,1
1067.a3.txt,a3,1622.81,1125.73,380.12,804.09,5,0,0
1068.a3.txt,a3,1930.84,1268.01,446.69,619.6,0,1,0
1069.a3.txt,a3,1911.26,819.11,398.18,625.71,3,0,1
1070.a3.txt,a3,2186.23,1295.55,458.84,634.28,1,0,1
