Filename,Subfolder Name,RelFreq NOUN,RelFreq VERB,RelFreq ADV,RelFreq ADJ,No. Unique PER,No. Unique LOC,No. Unique ORG
0140.c1.txt,c1,1572.53,930.52,402.28,471.35,38,0,5
0165.c1.txt,c1,1740.89,813.77,283.4,578.95,27,0,3
0200.c1.txt,c1,1177.94,1017.54,506.27,646.62,17,0,8
0219.c1.txt,c1,1385.22,969.66,481.53,560.69,26,0,6
0238.c1.txt,c1,1093.87,1155.93,287.04,395.66,19,0,3
0501.c1.txt,c1,1238.88,1019.85,424.37,458.59,14,0,5
0502.c1.txt,c1,1321.47,1213.47,406.61,432.02,15,0,5
