Filename,Subfolder Name,RelFreq NOUN,RelFreq VERB,RelFreq ADV,RelFreq ADJ,No. Unique PER,No. Unique LOC,No. Unique ORG
1500.b1.txt,b1,2254.55,860.61,533.33,727.27,1,0,4
1508.b1.txt,b1,2197.53,1148.15,555.56,753.09,0,0,0
1520.b1.txt,b1,1968.91,953.37,518.13,777.2,0,2,2
1523.b1.txt,b1,1230.55,1188.12,678.93,848.66,1,1,3
1528.b1.txt,b1,1995.86,1075.49,268.87,558.43,7,0,4
1532.b1.txt,b1,2173.38,842.49,439.56,830.28,1,0,2
1541.b1.txt,b1,1997.28,801.63,570.65,828.8,1,1,1
2012.b1.txt,b1,1810.93,1025.06,569.48,637.81,3,0,1
2012.b1i.txt,b1,1810.93,1025.06,569.48,637.81,3,0,1
2018.b1.txt,b1,2204.08,959.18,479.59,785.71,0,1,8
2019.b1.txt,b1,1569.34,1240.88,571.78,790.75,3,0,0
2028.b1.txt,b1,1724.58,1235.52,630.63,566.28,1,0,0
2030.b1.txt,b1,1716.79,1015.04,639.1,952.38,1,0,0
2032.b1.txt,b1,1814.77,1214.02,613.27,763.45,2,0,0
2034.b1.txt,b1,1865.08,965.61,568.78,621.69,5,0,2
2036.b1.txt,b1,1719.94,1217.66,639.27,776.26,1,0,0
2042.b1.txt,b1,1631.64,1161.93,605.69,729.3,1,0,2
2049.b1.txt,b1,2142.08,983.61,513.66,688.52,4,0,1
2066.b1.txt,b1,1830.24,1326.26,384.62,596.82,6,0,0
2070.b1.txt,b1,2035.5,1065.09,437.87,532.54,2,0,2
2070.b1i.txt,b1,2016.51,1061.32,436.32,530.66,2,0,2
3013.b1.txt,b1,1960.57,1161.01,361.45,931.0,2,0,0
3018.b1.txt,b1,1935.87,1223.28,522.57,676.96,2,0,1
3020.b1.txt,b1,1899.38,1057.49,400.41,616.02,1,1,4
3062.b1.txt,b1,2296.65,897.13,502.39,992.82,0,0,0
3501.b1.txt,b1,2300.65,954.25,418.3,915.03,3,1,2
3503.b1.txt,b1,2392.55,802.29,372.49,744.99,0,0,0
3504.b1.txt,b1,2095.59,943.63,477.94,710.78,7,0,12
3505.b1.txt,b1,1626.19,1140.44,739.18,908.13,2,0,4
3506.b1.txt,b1,2279.07,918.6,313.95,837.21,0,0,3
3508.b1.txt,b1,1846.47,840.25,560.17,1099.59,2,4,1
3509.b1.txt,b1,1786.12,1058.02,591.58,750.85,1,0,6
3510.b1.txt,b1,1845.67,886.34,396.25,948.91,4,1,11
3511.b1.txt,b1,1668.45,1176.47,695.19,887.7,0,0,0
3513.b1.txt,b1,2150.21,1255.14,318.93,853.91,2,1,1
3514.b1.txt,b1,2074.93,1008.65,403.46,864.55,8,0,1
3515.b1.txt,b1,2283.37,1042.15,503.51,913.35,2,0,1
3518.b1.txt,b1,1735.26,1067.85,656.28,578.42,5,0,0
3519.b1.txt,b1,1419.66,951.64,452.42,811.23,0,0,3
3520.b1.txt,b1,2414.83,891.78,601.2,851.7,0,1,0
3522.b1.txt,b1,2075.06,1147.9,463.58,706.4,1,0,4
3523.b1.txt,b1,2142.86,1082.25,508.66,995.67,0,0,9
3525.b1.txt,b1,1749.23,1191.95,356.04,727.55,1,0,2
4012.b1.txt,b1,2240.44,961.75,666.67,699.45,1,0,0
4035.b1.txt,b1,1560.47,1131.34,702.21,611.18,1,0,0
4036.b1.txt,b1,1742.51,998.89,477.25,976.69,3,0,1
4038.b1.txt,b1,2100.94,985.92,633.8,739.44,0,0,0
4503.b1.txt,b1,1868.81,1089.11,371.29,618.81,2,2,2
4507.b1.txt,b1,2268.04,1294.39,504.01,767.47,2,0,1
